reviewId,paperId,reviewText,reviewDecision,reviewDecisionBoolean,paperTitle
r2265,p2265,Review content,accepted,1,Harmonized World Soil Database (version 1.2)
r2266,p2266,Review content,accepted,1,THE DIGITAL DATABASE FOR SCREENING MAMMOGRAPHY
r2267,p2267,Review content,accepted,1,"ExoCarta 2012: database of exosomal proteins, RNA and lipids"
r2268,p2268,Review content,accepted,1,The IARC TP53 database: New online mutation analysis and recommendations to users
r2269,p2269,Review content,accepted,1,miR2Disease: a manually curated database for microRNA deregulation in human disease
r2270,p2270,Review content,rejected,0,Standardizing the World Income Inequality Database
r2271,p2271,Review content,accepted,1,The MetaCyc Database of metabolic pathways and enzymes and the BioCyc collection of Pathway/Genome Databases
r2272,p2272,Review content,accepted,1,SAbDab: the structural antibody database
r2273,p2273,Review content,accepted,1,DIP: The Database of Interacting Proteins: 2001 update
r2274,p2274,Review content,accepted,1,The Reptile Database
r2275,p2275,Review content,rejected,0,CDD: a Conserved Domain Database for protein classification
r2276,p2276,Review content,accepted,1,A lifespan database of adult facial stimuli
r2277,p2277,Review content,rejected,0,Survey on NoSQL database
r2278,p2278,Review content,accepted,1,Database resources of the National Center for Biotechnology
r2279,p2279,Review content,accepted,1,"MEROPS: the database of proteolytic enzymes, their substrates and inhibitors"
r2280,p2280,Review content,rejected,0,The MetaCyc database of metabolic pathways and enzymes and the BioCyc collection of Pathway/Genome Databases
r2281,p2281,Review content,accepted,1,DBatVir: the database of bat-associated viruses
r2282,p2282,Review content,rejected,0,The CAS-PEAL Large-Scale Chinese Face Database and Baseline Evaluations
r2283,p2283,Review content,accepted,1,PlasmoDB: a functional genomic database for malaria parasites
r2284,p2284,Review content,accepted,1,Phenol-Explorer: an online comprehensive database on polyphenol contents in foods
r2285,p2285,Review content,accepted,1,Database System Concepts
r2286,p2286,Review content,accepted,1,Principles Of Database And Knowledge-Base Systems
r2287,p2287,Review content,accepted,1,The Human Oral Microbiome Database: a web accessible resource for investigating oral microbe taxonomic and genomic information
r2288,p2288,Review content,rejected,0,The Mammographic Image Analysis Society digital mammogram database
r2289,p2289,Review content,accepted,1,"Principles of Database and Knowledge-Base Systems, Volume II"
r2290,p2290,Review content,rejected,0,Extending the database relational model to capture more meaning
r2291,p2291,Review content,accepted,1,mVOC: a database of microbial volatiles
r2292,p2292,Review content,accepted,1,XCOM : Photon Cross Sections Database
r2293,p2293,Review content,rejected,0,Epidemic algorithms for replicated database maintenance
r2294,p2294,Review content,accepted,1,The UCSC Genome Browser database: update 2010
r2295,p2295,Review content,accepted,1,The Forest Inventory and Analysis Database: Database Description and Users Manual Version 4.0 for Phase 2
r2296,p2296,Review content,accepted,1,D2P2: database of disordered protein predictions
r2297,p2297,Review content,accepted,1,The ribosomal database project
r2298,p2298,Review content,accepted,1,CDD: specific functional annotation with the Conserved Domain Database
r2299,p2299,Review content,accepted,1,Systemic Banking Crises Database; An Update
r2300,p2300,Review content,rejected,0,Database indexing for production MegaBLAST searches
r2301,p2301,Review content,rejected,0,The IAM-database: an English sentence database for offline handwriting recognition
r2302,p2302,Review content,accepted,1,An Introduction to Database Systems
r2303,p2303,Review content,accepted,1,The IMGT/HLA database
r2304,p2304,Review content,accepted,1,The Human Gene Mutation Database: 2008 update
r2305,p2305,Review content,accepted,1,The COSMIC (Catalogue of Somatic Mutations in Cancer) database and website
r2306,p2306,Review content,accepted,1,Web-based database for facial expression analysis
r2307,p2307,Review content,accepted,1,UCID: an uncompressed color image database
r2308,p2308,Review content,accepted,1,VFDB: a reference database for bacterial virulence factors
r2309,p2309,Review content,rejected,0,GMD@CSB.DB: the Golm Metabolome Database
r2310,p2310,Review content,accepted,1,"Output, Input and Productivity Measures at the Industry Level: The EU KLEMS Database"
r2311,p2311,Review content,accepted,1,dbEST — database for “expressed sequence tags”
r2312,p2312,Review content,accepted,1,The KEGG database.
r2313,p2313,Review content,accepted,1,Parallel database systems: the future of high performance database systems
r2314,p2314,Review content,accepted,1,Bosphorus Database for 3D Face Analysis
r2315,p2315,Review content,accepted,1,Immune epitope database analysis resource
r2316,p2316,Review content,accepted,1,The Comparative Toxicogenomics Database: update 2013
r2317,p2317,Review content,rejected,0,Encyclopedia of Database Systems
r2318,p2318,Review content,accepted,1,The UMIST database for astrochemistry 2012
r2319,p2319,Review content,accepted,1,The MRC Psycholinguistic Database
r2320,p2320,Review content,accepted,1,Crystallography Open Database – an open-access collection of crystal structures
r2321,p2321,Review content,accepted,1,The Object Database Standard: ODMG 2.0
r2322,p2322,Review content,accepted,1,"PROSITE, a protein domain database for functional characterization and annotation"
r2323,p2323,Review content,accepted,1,Principles of transaction-oriented database recovery
r2324,p2324,Review content,accepted,1,The Geneva affective picture database (GAPED): a new 730-picture database focusing on valence and normative significance
r2325,p2325,Review content,accepted,1,MODOMICS: a database of RNA modification pathways
r2326,p2326,Review content,accepted,1,BioNumbers—the database of key numbers in molecular and cell biology
r2327,p2327,Review content,accepted,1,Rfam: updates to the RNA families database
r2328,p2328,Review content,rejected,0,A large-scale hierarchical image database
r2329,p2329,Review content,accepted,1,Social Conflict in Africa: A New Database
r2330,p2330,Review content,rejected,0,Method to correlate tandem mass spectra of modified peptides to amino acid sequences in the protein database.
r2331,p2331,Review content,accepted,1,A KINETIC DATABASE FOR ASTROCHEMISTRY (KIDA)
r2332,p2332,Review content,rejected,0,ChEBI: a database and ontology for chemical entities of biological interest
r2333,p2333,Review content,accepted,1,"DAVID: Database for Annotation, Visualization, and Integrated Discovery"
r2334,p2334,Review content,rejected,0,Principles of Database Systems
r2335,p2335,Review content,rejected,0,The MetaCyc database of metabolic pathways and enzymes and the BioCyc collection of pathway/genome databases
r2336,p2336,Review content,accepted,1,"The RNA modification database, RNAMDB: 2011 update"
r2337,p2337,Review content,rejected,0,THE HITRAN MOLECULAR DATABASE: EDITIONS OF 1991 AND 1992
r2338,p2338,Review content,accepted,1,TCM Database@Taiwan: The World's Largest Traditional Chinese Medicine Database for Drug Screening In Silico
r2339,p2339,Review content,accepted,1,OPM: Orientations of Proteins in Membranes database
r2340,p2340,Review content,accepted,1,The UCSC genome browser database: update 2007
r2341,p2341,Review content,rejected,0,SCface – surveillance cameras face database
r2342,p2342,Review content,accepted,1,Constructing a research database of social and environmental reporting by UK companies
r2343,p2343,Review content,accepted,1,CHIANTI—AN ATOMIC DATABASE FOR EMISSION LINES. XII. VERSION 7 OF THE DATABASE
r2344,p2344,Review content,accepted,1,"Semantic database modeling: survey, applications, and research issues"
r2345,p2345,Review content,accepted,1,Reference database of Raman spectra of biological molecules
r2346,p2346,Review content,accepted,1,Progressive skyline computation in database systems
r2347,p2347,Review content,accepted,1,IPD—the Immuno Polymorphism Database
r2348,p2348,Review content,accepted,1,Physical Properties of Ionic Liquids: Database and Evaluation
r2349,p2349,Review content,rejected,0,DIP: the Database of Interacting Proteins
r2350,p2350,Review content,accepted,1,The SIMBAD astronomical database. The CDS reference database for astronomical objects
r2351,p2351,Review content,accepted,1,The NCBI dbGaP database of genotypes and phenotypes
r2352,p2352,Review content,accepted,1,The NCBI BioSystems database
r2353,p2353,Review content,accepted,1,EuroWordNet: A multilingual database with lexical semantic networks
r2354,p2354,Review content,accepted,1,The PROSITE database
r2355,p2355,Review content,rejected,0,The CIPIC HRTF database
r2356,p2356,Review content,rejected,0,Defining and cataloging exoplanets: the exoplanet.eu database
r2357,p2357,Review content,accepted,1,Cambridge Structural Database
r2358,p2358,Review content,rejected,0,SGD: Saccharomyces Genome Database
r2359,p2359,Review content,accepted,1,An atomic and molecular database for analysis of submillimetre line observations
r2360,p2360,Review content,accepted,1,Schism: a Workload-Driven Approach to Database Replication and Partitioning
r2361,p2361,Review content,rejected,0,Database abstractions: aggregation and generalization
r2362,p2362,Review content,accepted,1,PubChem's BioAssay Database
r2363,p2363,Review content,rejected,0,The National Land Cover Database
r2364,p2364,Review content,accepted,1,"The PROSITE database, its status in 1999"
r2365,p2365,Review content,accepted,1,The Object-Oriented Database System Manifesto
r2366,p2366,Review content,accepted,1,TRANSFAC: a database on transcription factors and their DNA binding sites
r2367,p2367,Review content,accepted,1,The 'Dresden Image Database' for benchmarking digital image forensics
r2368,p2368,Review content,rejected,0,Relational Cloud: a Database Service for the cloud
r2369,p2369,Review content,rejected,0,Using the KEGG Database Resource
r2370,p2370,Review content,accepted,1,IntAct: an open source molecular interaction database
r2371,p2371,Review content,accepted,1,rrndb: the Ribosomal RNA Operon Copy Number Database
r2372,p2372,Review content,accepted,1,"The InterPro database, an integrated documentation resource for protein families, domains and functional sites"
r2373,p2373,Review content,rejected,0,Repbase update: a database and an electronic journal of repetitive elements.
r2374,p2374,Review content,accepted,1,BIND: the Biomolecular Interaction Network Database
r2375,p2375,Review content,accepted,1,Database-friendly random projections
r2376,p2376,Review content,accepted,1,Concurrency Control in Distributed Database Systems
