authorId,authorUrl,authorName
a5801,2146293389,Zhaohui S Xu
a5802,1405130645,Erin R. Sanders-Lorenz
a5803,3290645,S. Axen
a5804,47056158,Edwin Kim
a5805,37501025,M. Johns
a5806,49492970,Kathleen Scott
a5807,2104110,C. Kerfeld
a5808,8627738,Matthew D. Kearse
a5809,3996048,R. Moir
a5810,2109699603,Amy Wilson
a5811,1403481342,Steven Stones-Havas
a5812,2061477032,M. Cheung
a5813,2886380,S. Sturrock
a5814,68993873,S. Buxton
a5815,2055304603,A. Cooper
a5816,40235565,S. Markowitz
a5817,39866647,Chris Duran
a5818,2127796,T. Thierer
a5819,2068333570,Bruce Ashton
a5820,2885897,Peter L. Meintjes
a5821,152703583,A. Robinson
a5822,2644828,Monika Jelizarow
a5823,2515003,V. Guillemot
a5824,50186594,A. Tenenhaus
a5825,2633298,K. Strimmer
a5826,2643561,E. Bengoetxea
a5827,39656902,D. Black
a5828,2856374,L. Kelley
a5829,9868702,Stefans Mezulis
a5830,46403438,C. M. Yates
a5831,3095771,M. Wass
a5832,145410834,M. Sternberg
a5833,153444149,M. Frank
a5834,2559154,S. Schloissnig
a5835,2453924,M. P. Cummings
a5836,15265173,Glena G. Temple
a5837,2113389151,James Watson
a5838,48917302,K. Rother
a5839,143644726,A. Budd
a5840,39094883,J. McDowall
a5841,145368540,A. Via
a5842,1770202,T. Nyrönen
a5843,2902250,T. Blicher
a5844,32765630,Philip Jones
a5845,48999874,M. Blatter
a5846,80335884,J De Las Rivas
a5847,49042528,W. V. Gool
a5848,144989362,M. Gromiha
a5849,31272605,Z. Yang
a5850,3066242,K. Tamura
a5851,143914088,D. Peterson
a5852,2068805085,N. Peterson
a5853,48226007,G. Stecher
a5854,2015366,M. Nei
a5855,2110208881,Sudhir Kumar
a5856,145457982,W. Kress
a5857,39581361,D. Erickson
a5858,1805740,R. Eils
a5859,2616607,M. Schlesner
a5860,2097232470,Oliver Sander
a5861,2119236,S. Sierra
a5862,2824483,A. Thielen
a5863,144564370,R. Kaiser
a5864,2116845413,L. Fu
a5865,32980540,B. Niu
a5866,144032241,Zhengwei Zhu
a5867,47403471,Sitao Wu
a5868,3290423,M. Kapushesky
a5869,2709592,Ibrahim Emam
a5870,2510925,E. Holloway
a5871,3121883,Pavel Kurnosov
a5872,2073340615,Andrey Zorin
a5873,145082874,Eleanor Williams
a5874,145458253,H. Parkinson
a5875,1715741,A. Brazma
a5876,1753858,R. Casadio
a5877,143914185,G. Myers
a5878,145684421,F. Madeira
a5879,98786671,Nandana Madhusoodanan
a5880,1381800021,Prasad Basutkar
a5881,2484932,A. Tivey
a5882,32571228,S. Potter
a5883,3328576,C. Thorn
a5884,9510833,T. Klein
a5885,3347596,Seok-Hwan Yoon
a5886,12335828,Sung-min Ha
a5887,47595574,Soonjae Kwon
a5888,2109575289,Jeongmin Lim
a5889,2140071467,Yeseul Kim
a5890,15561438,Hyung-Ho Seo
a5891,2111700,J. Chun
a5892,1809456,Julia Handl
a5893,10217996,D. Kell
a5894,15421575,Joshua D. Knowles
a5895,38144649,Christiam Camacho
a5896,3332113,G. Coulouris
a5897,40099118,Vahram Avagyan
a5898,2068605165,Ning Ma
a5899,2074601,Jason S. Papadopoulos
a5900,3161657,Kevin Bealer
a5901,34806045,T. Madden
a5902,1809138,D. Searls
a5903,6562624,B. A. Aksoy
a5904,2276851,U. Dogrusoz
a5905,25927447,Gideon Dresdner
a5906,34762869,Benjamin E. Gross
a5907,48666631,S. O. Sumer
a5908,2108539079,Yichao Sun
a5909,46315066,A. Jacobsen
a5910,51031517,Rileen Sinha
a5911,145353250,E. Larsson
a5912,49248672,E. Cerami
a5913,144882390,C. Sander
a5914,145687347,N. Schultz
a5915,144835364,A. Burger
a5916,144655610,D. Davidson
a5917,3383952,R. Baldock
a5918,2618772,D. Faith
a5919,2566204,P. Langfelder
a5920,144712285,S. Horvath
a5921,1929782,M. Smoot
a5922,34983728,K. Ono
a5923,2632312,J. Ruscheinski
a5924,2108225741,Peng-Liang Wang
a5925,144261466,T. Ideker
a5926,13964487,J. Dudley
a5927,2742586,Y. Pouliot
a5928,1720115,Rong Chen
a5929,3354833,Alexander A. Morgan
a5930,145072788,R. Chowdhury
a5931,2784529,H. Le
a5932,144368439,V. Ramachandran
a5933,2024471,F. Krueger
a5934,2672250,S. Andrews
a5935,1679221,H. Berman
a5936,34819339,J. Westbrook
a5937,2272834,Zukang Feng
a5938,1848948,G. Gilliland
a5939,145506090,T. Bhat
a5940,3309680,H. Weissig
a5941,2145522,I. Shindyalov
a5942,5284927,V. Bortolaia
a5943,2763713,R. Kaas
a5944,4083378,E. Ruppé
a5945,2607663,M. Roberts
a5946,143718760,S. Schwarz
a5947,3951868,V. Cattoir
a5948,144388262,A. Philippon
a5949,1401264674,R. Allesøe
a5950,49855137,A. R. Rebelo
a5951,90792911,Alfred F. Florensa
a5952,2006506695,Linda Fagelhauer
a5953,144905014,T. Chakraborty
a5954,2053404553,Bernd Neumann
a5955,144035277,G. Werner
a5956,4684642,J. Bender
a5957,48134538,K. Stingl
a5958,47353444,J. Coppens
a5959,4575521,B. Xavier
a5960,101844179,S. Malhotra-Kumar
a5961,5018333,H. Westh
a5962,7309912,M. Pinholt
a5963,40564013,M. Anjum
a5964,26330161,N. Duggett
a5965,6044037,I. Kempf
a5966,7003941,S. Nykäsenoja
a5967,5284345,S. Olkkola
a5968,35745441,K. Wieczorek
a5969,145890686,A. Amaro
a5970,145271325,L. Clemente
a5971,4295518,J. Mossong
a5972,4208337,S. Losch
a5973,4117496,C. Ragimbeau
a5974,145467231,O. Lund
a5975,143940091,F. Aarestrup
a5976,2538115,A. Magi
a5977,1962148,M. Benelli
a5978,35037825,A. Gozzini
a5979,5684400,F. Girolami
a5980,2622723,F. Torricelli
a5981,5277557,M. Brandi
a5982,4547438,J. Thusberg
a5983,1758718,M. Vihinen
a5984,2237809,D. Fenstermacher
a5985,1849948,X. Robin
a5986,3090479,N. Turck
a5987,1813674,A. Hainard
a5988,3335464,N. Tiberti
a5989,145139415,Jean-Charles Sanchez
a5990,50098432,Markus Müller
a5991,1716544,A. Godzik
a5992,1804600,Purvi Saraiya
a5993,144305975,C. North
a5994,1792197,K. Duca
a5995,144251731,R. Edwards
a5996,1395596878,S. Capella-Gutiérrez
a5997,1406851385,José M. Silla-Martínez
a5998,1786001,T. Gabaldón
a5999,3047358,G. Bindea
a6000,3291843,B. Mlecnik
a6001,2128466,H. Hackl
a6002,50705258,Pornpimol Charoentong
a6003,3275892,M. Tosolini
a6004,2530678,A. Kirilovsky
a6005,144179137,W. Fridman
a6006,2806240,F. Pagès
a6007,1746001,Z. Trajanoski
a6008,3069178,J. Galon
a6009,41071620,Yang Zhang
a6010,2885821,K. Katoh
a6011,1877977,H. Toh
a6012,1932138756,Michael S. Cohen
a6013,144677903,Chao Zhang
a6014,143818078,K. Shokat
a6015,47117888,J. Taunton
a6016,48821244,Andrew J. Page
a6017,2183503,Carla A. Cummins
a6018,47040560,Martin Hunt
a6019,39762241,V. Wong
a6020,2639926,S. Reuter
a6021,143733282,M. Holden
a6022,2301071,M. Fookes
a6023,1863130,D. Falush
a6024,28894263,J. Keane
a6025,1708018,J. Parkhill
a6026,46510345,Måns Magnusson
a6027,49562803,Sverker Lundin
a6028,2620633,M. Käller
a6029,2014102,N. Luscombe
a6030,2751148,D. Greenbaum
a6031,3340156,C. Ramu
a6032,34885503,H. Sugawara
a6033,2056263326,Tadashi Koike
a6034,34569434,T. Gibson
a6035,15410046,D. Higgins
a6036,1734714178,J. Thompson
a6037,1404459229,J. Shawe-Taylor
a6038,1685083,N. Cristianini
a6039,50053975,Kevin C. Chen
a6040,2514969,L. Pachter
a6041,145631285,N. Ruiz
a6042,1721860,M. Wainwright
a6043,1694621,Michael I. Jordan
a6044,2058014973,Stefan Götz
a6045,1388884721,J. M. García-Gómez
a6046,145320739,J. Terol
a6047,32356155,T. Williams
a6048,40202652,S. Nagaraj
a6049,1782366,M. J. Nueda
a6050,145705239,M. Robles
a6051,1791142,M. Talón
a6052,145909087,J. Dopazo
a6053,143999762,A. Conesa
a6054,144996246,R. Xu
a6055,145033828,D. Wunsch
a6056,2143657223,B. Hu
a6057,2436328,Jinpu Jin
a6058,36328688,Anyuan Guo
a6059,8277897,Jingchu Luo
a6060,144398798,G. Gao
a6061,143730729,H. Bartsch
a6062,6099499,P. Boffetta
a6063,90683529,L. Dragsted
a6064,1707625,B. Schölkopf
a6065,2116239879,Takashi Ito
a6066,2056311799,T. Chiba
a6067,2071572765,R. Ozawa
a6068,2116638858,Mikio Yoshida
a6069,87476287,Masahira Hattori
a6070,2324700,Y. Sakaki
a6071,2549047,A. Gattiker
a6072,2059134,C. Hoogland
a6073,2833377,I. Ivanyi
a6074,2990689,R. Appel
a6075,1755687,A. Bairoch
a6076,2145489255,Huai Liu
a6077,145415788,Xiaoyuan Xie
a6078,4280277,Xiaohong Qiu
a6079,34388379,Jaliya Ekanayake
a6080,145065315,Scott Beason
a6081,143922167,Thilina Gunarathne
a6082,145943292,G. Fox
a6083,1692499,R. Barga
a6084,41151584,Colin Megill
a6085,27479336,Sidney M. Bell
a6086,47260168,B. Potter
a6087,40417266,Charlton Callender
a6088,9357077,P. Sagulenko
a6089,2482090,K. Jolley
a6090,145307659,M. Maiden
a6091,46413258,K. Schliep
a6092,2118798753,Ying Huang
a6093,48146545,Ying Gao
a6094,144962210,F. Nie
a6095,1748032,Heng Huang
a6096,144380249,Xiao Cai
a6097,1737469,C. Ding
a6098,145818770,M. Wilkerson
a6099,143731085,D. Hayes
a6100,2716643,D. Darriba
a6101,1705436,G. L. Taboada
a6102,1681644,R. Doallo
a6103,143610178,D. Posada
a6104,1752081,W. McLaren
a6105,1798944,Bethan Pritchard
a6106,144769146,Daniel Rios
a6107,2144034870,Yuan Chen
a6108,49974981,P. Flicek
a6109,144468566,Fiona Cunningham
a6110,1687973,David Croft
a6111,1401181005,Gavin O'Kelly
a6112,2519682,Guanming Wu
a6113,2358245,R. Haw
a6114,50305260,M. Gillespie
a6115,152588940,L. Matthews
a6116,3335420,M. Caudy
a6117,1956799,P. Garapati
a6118,143901956,Gopal R. Gopinath
a6119,9257465,B. Jassal
a6120,34432693,S. Jupe
a6121,2843644,Irina Kalatskaya
a6122,2560025,S. Mahajan
a6123,145248814,Bruce May
a6124,2627048,N. Ndegwa
a6125,8406593,E. Schmidt
a6126,2674400,V. Shamovsky
a6127,1969657,C. Yung
a6128,1398276274,P. D’Eustachio
a6129,31832262,Pierre-Alain Chaumeil
a6130,1397030859,Aaron J. Mussig
a6131,1730445,P. Hugenholtz
a6132,2848948,Donovan H. Parks
a6133,50678925,Jasmine Chong
a6134,2066145,D. Wishart
a6135,144545434,J. Xia
a6136,2208320,A. Lipka
a6137,2052643748,Feng Tian
a6138,27096284,Qishan Wang
a6139,48331096,Jason Peiffer
a6140,49141099,Meng Li
a6141,3091652,P. Bradbury
a6142,47185590,M. Gore
a6143,2057076,E. Buckler
a6144,2502488,Zhiwu Zhang
a6145,79990255,J. Ernst
a6146,2809250,Manolis Kellis
a6147,1699320,J. Blake
a6148,145366645,Kim M Rutherford
a6149,39570037,J. Chan
a6150,3034434,R. Kishore
a6151,1808359,P. Sternberg
a6152,2215707,K. V. Auken
a6153,144038105,Hans-Michael Müller
a6154,32029087,J. Done
a6155,2110540217,Yanhong Li
a6156,35326633,Daniel W. A. Buchan
a6157,2095890,F. Minneci
a6158,2181987,Timothy Nugent
a6159,6104827,K. Bryson
a6160,152898526,David T. Jones
a6161,2690175,P. Stenson
a6162,3051920,M. Mort
a6163,2497845,E. Ball
a6164,2072761540,Katy Shaw
a6165,48232215,A. Phillips
a6166,2272796,D. Cooper
a6167,1400246208,H. González-Díaz
a6168,145111251,S. Vilar
a6169,145852824,L. Santana
a6170,145568348,E. Uriarte
a6171,2808292,S. X. Ge
a6172,47344487,Dongmin Jung
a6173,1750650,Runan Yao
a6174,2219178,Simon J. Greenhill
a6175,2069842636,Robert Blust
a6176,8512013,R. Gray
a6177,145640745,G. Cameron
a6178,145161437,J. Thornton
a6179,12775014,Hanbo Chen
a6180,2331887,P. Boutros
a6181,145272814,Xi Jin
a6182,39875027,J. Lian
a6183,2152179309,Jian-hua Hu
a6184,8418355,Jianguo Gao
a6185,1680614550,Lin Zheng
a6186,49891103,Yimin Zhang
a6187,5825282,S. Hao
a6188,47959846,H. Jia
a6189,51313390,H. Cai
a6190,2118044827,Xiaoli Zhang
a6191,48056767,G. Yu
a6192,6757575,Kai-jin Xu
a6193,2118775316,Xiao-yan Wang
a6194,27794064,J. Gu
a6195,2145443051,Shanshan Zhang
a6196,80080658,C. Ye
a6197,146381495,C. Jin
a6198,48517949,Ying-feng Lu
a6199,2108554311,Xia Yu
a6200,2139761019,Xiaopeng Yu
a6201,153099949,Jian-rong Huang
a6202,2113474733,Kang-Li Xu
a6203,47436483,Qin Ni
a6204,3225216,Cheng-bo Yu
a6205,38283567,B. Zhu
a6206,2120080692,Yongtao Li
a6207,2155648425,Jun Liu
a6208,145311632,Hong Zhao
a6209,13102963,Xuan Zhang
a6210,49296988,Liang Yu
a6211,8280289,Yong-zheng Guo
a6212,2148851072,Jun-wei Su
a6213,2117237301,Jing Tao
a6214,46285309,Guan-jing Lang
a6215,2154713443,Xiao-Xin Wu
a6216,2911459,Wen-rui Wu
a6217,2122954259,Ting-Ting Qv
a6218,10301664,Dai-rong Xiang
a6219,123377181,Ping Yi
a6220,144660736,D. Shi
a6221,7377227,Yanfei Chen
a6222,2109978427,Yue Ren
a6223,2114966233,Y. Qiu
a6224,2111916381,Lanjuan Li
a6225,39579367,J. Sheng
a6226,2108810537,Yi-da Yang
a6227,1716510,N. Paton
a6228,3497209,S. Ratnasingham
a6229,48833621,P. Hebert
a6230,1780806,D. Bolchini
a6231,34751001,V. Perrone
a6232,5579589,S. Nagl
a6233,40215395,J. Sundstrom
a6234,47985878,Brian R. Tash
a6235,1905253,T. Murakami
a6236,143959473,J. Flanagan
a6237,2166870,M. Bewley
a6238,3623251,B. Stanley
a6239,12774092,Kristin B. Gonsar
a6240,5669818,D. Antonetti
a6241,3360632,Keyulu Xu
a6242,2047150637,Chengtao Li
a6243,2476765,Yonglong Tian
a6244,2811963,Tomohiro Sonobe
a6245,1743527,K. Kawarabayashi
a6246,2594093,S. Jegelka
a6247,145644556,Craig K. Knox
a6248,32960372,Anchi Guo
a6249,1815830,S. Shrivastava
a6250,2077363153,Murtaza Hassanali
a6251,2212075,P. Stothard
a6252,2957315,Zhan Chang
a6253,37636537,Jennifer Woolsey
a6254,47707506,M. Fulekar
a6255,2108289027,Yunyu Zhang
a6256,1915964,J. Szustakowski
a6257,40362590,M. Schinke
a6258,3607386,W. Boerjan
a6259,144234783,J. Ralph
a6260,3756117,M. Baucher
a6261,145683892,A. Cichocki
a6262,1754153,R. Zdunek
a6263,9377326,A. Phan
a6264,144362425,S. Amari
a6265,37293432,M. Palmieri
a6266,40194827,S. Sell
a6267,2107915406,Xi Huang
a6268,2356830,M. Scherf
a6269,144874675,T. Werner
a6270,4764400,J. Durner
a6271,5786743,C. Lindermayr
a6272,35233009,J. D. da Cunha
a6273,144187152,P. Galante
a6274,145974881,J. E. D. de Souza
a6275,2655284,R. F. de Souza
a6276,2142350997,P. M. Carvalho
a6277,2065571630,D. T. Ohara
a6278,144833007,R. Moura
a6279,1422611519,S. M. Oba-Shinja
a6280,2058849474,S. Marie
a6281,1927244952,W. Silva
a6282,14545486,R. Perez
a6283,47836352,B. Stransky
a6284,3648488,M. Pieprzyk
a6285,145068641,O. Caballero
a6286,1398729935,J. Gama-Rodrigues
a6287,1398290930,A. Habr-Gama
a6288,6008817,W. Kuo
a6289,1678837,A. Simpson
a6290,144401208,A. Camargo
a6291,145766270,L. Old
a6292,1994774,S. D. de Souza
a6293,3598772,Simone Leo
a6294,1744148,F. Santoni
a6295,48867403,G. Zanetti
a6296,144910743,J. Wagener
a6297,1776762,O. Spjuth
a6298,1737806,J. Wikberg
a6299,49146976,Yongwook Choi
a6300,2883896,A. Chan
a6301,40408473,R. Wick
a6302,2470701,Mark B. Schultz
a6303,1751206,J. Zobel
a6304,123398584,Wouter De Coster
a6305,1409363625,Svenn D'Hert
a6306,50155644,D. Schultz
a6307,6463269,M. Cruts
a6308,115112132,C. van Broeckhoven
a6309,48244947,Weijun Luo
a6310,49082095,C. Brouwer
a6311,145484431,A. Larsson
a6312,143607492,John Wright
a6313,1701028,Arvind Ganesh
a6314,144304418,Shankar R. Rao
a6315,2390079,YiGang Peng
a6316,50032052,Yi Ma
a6317,36828684,Takumi Kawasaki
a6318,35227669,T. Kawai
a6319,40089479,Jim Thomason
a6320,1854323,M. Chechik
a6321,1902441,Jean-François Raskin
a6322,87339519,M. Kanehisa
a6323,3245050,G. D. L. Calle
a6324,1402341463,M. García-Remesal
a6325,2646372,S. Chiesa
a6326,8495810,D. D. L. Iglesia
a6327,1703526,V. Maojo
a6328,2075623259,Rabindra Ku
a6329,35079117,M. Aqel
a6330,48294005,P. Srivastava
a6331,2497896,P. Mahanti
a6332,144367573,A. Johnson
a6333,3177317,R. Handsaker
a6334,3218079,S. Pulit
a6335,2434032,Marcia M. Nizzari
a6336,77661657,C. O’Donnell
a6337,2068808064,P. D. Bakker
a6338,3112779,J. T. Yamada
a6339,144337707,B. F. Ouellette
a6340,3147116,C. Strobl
a6341,2144516,A. Zeileis
a6342,2106227,W. Sanseverino
a6343,2776092,G. Roma
a6344,8893800,M. D. Simone
a6345,2217453,L. Faino
a6346,2097254,S. Melito
a6347,2777228,E. Stupka
a6348,3011858,L. Frusciante
a6349,2886763,M. Ercolano
a6350,2230035,Brian Bushnell
a6351,1930046,H. D. Jong
a6352,2229716,A. Labarga
a6353,144030356,M. Andersson
a6354,1401798071,F. García-Alcalde
a6355,47036130,Christopher J. Fields
a6356,2027429,T. Allander
a6357,46933317,M. Tammi
a6358,2359301,M. Eriksson
a6359,3546810,A. Bjerkner
a6360,1401796685,Annika Tiveljung-Lindell
a6361,144970721,B. Andersson
a6362,39223702,A. Price
a6363,2071107555,Neil C. Jones
a6364,1779993,P. Pevzner
a6365,2411905,D. Karolchik
a6366,2396792,R. Baertsch
a6367,2671293,M. Diekhans
a6368,1716986,T. Furey
a6369,32637701,A. Hinrichs
a6370,2107507812,Y. T. Lu
a6371,2375264,K. Roskin
a6372,48351507,M. Schwartz
a6373,2070640,C. Sugnet
a6374,2111204587,Daryl J. Thomas
a6375,144153846,R. Weber
a6376,1733689,D. Haussler
a6377,143913305,W. J. Kent
a6378,47573346,J. Schäfer
a6379,2043762,L. Yetukuri
a6380,47375188,M. Katajamaa
a6381,1401392981,G. Medina-Gómez
a6382,1398632122,T. Seppänen-Laakso
a6383,1397910138,A. Vidal-Puig
a6384,1885832,M. Orešič
a6385,8126949,T. Hubbard
a6386,49398233,Tony Cox
a6387,39581622,James A. Cuff
a6388,3171328,V. Curwen
a6389,144187514,R. Durbin
a6390,2683112,E. Eyras
a6391,39306014,J. Gilbert
a6392,144795336,M. Hammond
a6393,2419753,L. Huminiecki
a6394,2845452,A. Kasprzyk
a6395,2126353,H. Lehväslaiho
a6396,47088376,P. Lijnzaad
a6397,2616554,Craig Melsopp
a6398,2164488,Emmanuel Mongin
a6399,3002172,R. Pettett
a6400,1951828,A. Rust
a6401,144783711,S. Searle
a6402,144351024,G. Slater
a6403,2119124136,James A. Smith
a6404,2496349,W. Spooner
a6405,2785353,Arne Stabenau
a6406,152979766,J. Stalker
a6407,1402422145,A. Ureta-Vidal
a6408,7482044,I. Vastrik
a6409,2197104,M. Clamp
a6410,1800186,C. Jonquet
a6411,36888894,A. P. Chiang
a6412,1680938,M. Musen
a6413,144101458,John Quackenbush
a6414,31473953,Rosalind C. Lee
a6415,6095291,V. Ambros
a6416,2458363,M. Brandon
a6417,1382468022,E. Ruiz-Pesini
a6418,50133468,D. Mishmar
a6419,3336184,V. Procaccio
a6420,46932206,M. Lott
a6421,30106733,Kevin Cuong Nguyen
a6422,2289994,Syawal Spolim
a6423,46603827,Upen Patil
a6424,32252222,D. Wallace
a6425,2597292,Chuanqi Tan
a6426,143823065,F. Sun
a6427,145868988,Tao Kong
a6428,2109866658,Wenchang Zhang
a6429,2146345020,Chao Yang
a6430,50557305,Chunfang Liu
a6431,1719385,H. Samet
a6432,1828901,M. Ovesný
a6433,2088180,P. Krízek
a6434,2919076,J. Borkovec
a6435,2495164,Z. Svindrych
a6436,48690786,G. Hagen
a6437,2035127543,Paul Ebert
a6438,46502933,M. Martin
a6439,1389548621,C. O’Donovan
a6440,3093838,M. Magrane
a6441,1401171840,Y. Alam-Faruque
a6442,2009348,E. Alpi
a6443,108548032,R. Antunes
a6444,113281162,J. Arganiska
a6445,1507173507,E. Casanova
a6446,3052035,B. Bely
a6447,108038326,M. Bingley
a6448,146335540,C. Bonilla
a6449,35510297,R. Britto
a6450,3224753,Borisas Bursteinas
a6451,145781926,W. Chan
a6452,2641497,G. Chavali
a6453,1397640656,Elena Cibrián-Uhalte
a6454,2110269114,A. D. Silva
a6455,1615282877,M. D. Giorgi
a6456,2407842,Tunca Dogan
a6457,116132933,F. Fazzini
a6458,145750693,P. Gane
a6459,66390147,Lg Castro
a6460,11852405,P. Garmiri
a6461,1413140200,E. Hatton-Ellis
a6462,6371470,R. Hieta
a6463,1757710,R. Huntley
a6464,113930130,D. Legge
a6465,120639738,W. Liu
a6466,2107196207,J. Luo
a6467,1694551096,Alistair MacDougall
a6468,3726244,P. Mutowo
a6469,144057990,Andrew Nightingale
a6470,46909123,K. Pichler
a6471,2296806,D. Poggioli
a6472,2595483,S. Pundir
a6473,114613968,L. Pureza
a6474,39589857,G. Qi
a6475,2960827,S. Rosanoff
a6476,1766624,Rabie Saidi
a6477,1955735,T. Sawford
a6478,46269547,A. Shypitsyna
a6479,122507852,E. Turner
a6480,115088858,Volynkin
a6481,49274490,T. Wardell
a6482,1979856,X. Watkins
a6483,1694538098,H. Zellner
a6484,47199782,M. Corbett
a6485,120795058,M. Donnelly
a6486,143898173,P. V. Rensburg
a6487,31613661,L. Bougueleret
a6488,145718058,A. Bridge
a6489,3322351,S. Poux
a6490,2380233,L. Aimo
a6491,38473019,A. Auchincloss
a6492,2910143,K. Axelsen
a6493,15660940,Parit Bansal
a6494,3170233,B. Boeckmann
a6495,3349310,Jerven T. Bolleman
a6496,2649909,E. Boutet
a6497,2314654,L. Breuza
a6498,1413442898,C. Casal-Casas
a6499,48732022,L. Cerutti
a6500,2344478,E. Coudert
a6501,2509510,Béatrice A. Cuche
a6502,1491922007,M. Doche
a6503,114107279,D. Dornevil
a6504,35099951,A. Estreicher
a6505,115645263,L. Famiglietti
a6506,1765161,M. Feuermann
a6507,3168502,S. Gehant
a6508,97320356,Gerritsen
a6509,2057009,A. Gos
a6510,1401171798,N. Gruaz-Gumowski
a6511,2480093,U. Hinz
a6512,3304621,C. Hulo
a6513,1405841428,J. James
a6514,87711179,F. Jungo
a6515,41171240,G. Keller
a6516,2065578603,Lara
a6517,104960556,P. Lemercier
a6518,31689265,J. Lew
a6519,3177854,D. Lieberherr
a6520,2386460,T. Lombardot
a6521,144173707,X. Martin
a6522,143827678,P. Masson
a6523,2258061,A. Morgat
a6524,1400530264,T. Neto
a6525,11541096,S. Paesano
a6526,3275738,I. Pedruzzi
a6527,2649548,S. Pilbout
a6528,37120465,Monica Pozzato
a6529,2562543,Manuela Pruess
a6530,40291345,C. Rivoire
a6531,1795497,B. Roechert
a6532,153637488,Michel Schneider
a6533,1897062,C. Sigrist
a6534,1491922105,K. Sonesson
a6535,113194025,S. Staehli
a6536,48481464,A. Stutz
a6537,2224505,M. Tognolli
a6538,116530309,L. Verbregue
a6539,2070787,A. Veuthey
a6540,1734053,C. Arighi
a6541,3177811,L. Arminski
a6542,2146309399,Youhai H. Chen
a6543,2000634,J. Garavelli
a6544,50401356,K. Laiho
a6545,3250223,P. McGarvey
a6546,1776336,D. Natale
a6547,3069741,Baris E. Suzek
a6548,153787929,C. R. Vinayaka
a6549,49110720,Q. Wang
a6550,2157381270,Y. Wang
a6551,38717446,L. Yeh
a6552,117456035,Yerramalla
a6553,9818586,J. Zhang
a6554,2218230,J. Stajich
a6555,2065434109,David Block
a6556,49222891,K. Boulez
a6557,3329398,S. Brenner
a6558,3117346,S. Chervitz
a6559,5713030,Chris Dagdigian
a6560,3034554,G. Fuellen
a6561,2052555543,James G. R. Gilbert
a6562,32115138,I. Korf
a6563,3238995,H. Lapp
a6564,114975356,Chad Matsalla
a6565,52038267,C. Mungall
a6566,39497542,B. Osborne
a6567,1870577,P. Schattner
a6568,31764087,Mark D. Wilkinson
a6569,2981299,D. Rhodes
a6570,1403461177,Shanker Kalyana-Sundaram
a6571,2827271,Vasudeva Mahavisno
a6572,4764020,Radhika Varambally
a6573,1410129654,Jianjun Yu
a6574,2073022824,Benjamin B Briggs
a6575,4259128,T. Barrette
a6576,15932243,Matthew J Anstet
a6577,1432724362,Colleen Kincead-Beal
a6578,2163514,Prakash Kulkarni
a6579,4126561,Sooryanaryana Varambally
a6580,145165051,D. Ghosh
a6581,2186786,A. Chinnaiyan
a6582,2079451,Marten Boetzer
a6583,1775200,W. Pirovano
a6584,2227284,R. Côté
a6585,143935761,A. Fabregat
a6586,7312150,Joseph M. Foster
a6587,3007566,J. Griss
a6588,2148646316,Melih Birim
a6589,1403776463,Javier Contell
a6590,2079484361,Andreas Schoenegger
a6591,2097086,David Ovelleiro
a6592,1390051934,Yasset Pérez-Riverol
a6593,1686701,T. Treangen
a6594,3349330,A. Biegert
a6595,2055035579,Christian E. Mayer
a6596,2112039,M. Remmert
a6597,37210858,Charles Sutton
a6598,143753639,A. McCallum
a6599,7552848,G. Vurture
a6600,3468195,Maria Nattestad
a6601,30191108,C. Underwood
a6602,4346290,Han Fang
a6603,3229687,J. Gurtowski
a6604,38705952,N. Keller
a6605,47132380,G. Turner
a6606,2805493,J. Bennett
a6607,8441637,R. Podlipná
a6608,3168535,Perttu S. Niemelä
